序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
4824,600782,新钢股份,4.04,-0.49,-0.02,748801.0,302168519.0,2.46,4.11,4.01,4.08,4.06,1.0,2.38,26.79,0.49,12863449482.0,12708434682.0,0.0,0.0,5.21,4.12
4825,000668,*ST荣控,14.25,-0.49,-0.07,17505.0,25132979.51,2.93,14.62,14.2,14.46,14.32,0.92,1.19,-57.27,2.96,2092496933.0,2092496933.0,0.14,0.14,23.7,45.11
4826,300438,鹏辉能源,52.07,-0.5,-0.26,396116.0,2025658254.43,5.66,52.4,49.44,50.6,52.33,0.93,9.8,171.6,5.03,26209088755.0,21044831873.0,0.0,0.19,-4.51,-2.16
4827,300338,ST开元,3.98,-0.5,-0.02,60077.0,23969718.72,2.5,4.05,3.95,4.02,4.0,0.81,1.72,-18.93,-41.44,1602446274.0,1390457743.0,-0.25,-0.25,1.02,4.74
4828,603067,振华股份,43.88,-0.5,-0.22,278158.0,1252508987.0,5.56,46.31,43.86,45.9,44.1,0.75,3.91,57.11,8.98,31188160955.0,31188160955.0,-0.48,-0.27,67.48,52.31
4829,002501,利源股份,1.99,-0.5,-0.01,576418.0,114686649.0,2.5,2.02,1.97,2.01,2.0,0.7,1.63,-59.92,26.79,7064500000.0,7057473720.0,0.0,0.0,-11.16,-20.08
4830,300140,节能环境,7.93,-0.5,-0.04,673019.0,542205407.01,7.03,8.45,7.89,8.03,7.97,1.25,6.6,20.88,1.75,24575601437.0,8089561513.0,-0.13,-0.25,24.88,17.13
4831,000758,中色股份,7.84,-0.51,-0.04,522546.0,412584471.24,2.41,8.01,7.82,7.95,7.88,0.58,2.64,24.34,2.62,15605049051.0,15493151789.0,0.0,-0.25,29.59,18.07
4832,601155,新城控股,15.46,-0.51,-0.08,175730.0,271857090.0,3.35,15.82,15.3,15.68,15.54,1.02,0.78,26.86,0.56,34871929354.0,34871929354.0,0.06,0.19,6.33,10.82
4833,603289,泰瑞机器,11.77,-0.51,-0.06,143265.0,168345258.0,2.79,11.89,11.56,11.62,11.83,1.54,4.88,39.08,2.37,3453189024.0,3453189024.0,-0.08,0.09,16.42,16.3
4834,601118,海南橡胶,7.82,-0.51,-0.04,954158.0,737606184.0,3.82,7.86,7.56,7.65,7.86,0.89,2.23,-91.21,3.45,33465125373.0,33465125373.0,0.0,0.13,37.19,33.68
4835,301178,天亿马,52.62,-0.51,-0.27,22538.0,119582590.71,3.42,54.28,52.47,53.41,52.89,1.07,4.56,629.68,4.56,3517794336.0,2603445116.0,0.04,-0.02,3.3,7.21
4836,301150,中一科技,48.0,-0.52,-0.25,116856.0,563386318.06,3.34,49.21,47.6,48.4,48.25,1.02,5.25,216.98,3.14,11195206416.0,10684093632.0,-0.27,-0.21,15.58,14.31
4837,688777,中控技术,73.98,-0.52,-0.39,151212.0,1124157861.0,3.16,75.85,73.5,75.45,74.37,0.61,1.92,130.04,5.77,58532201207.0,58236990528.0,-0.01,0.08,44.21,49.94
4838,600973,宝胜股份,7.68,-0.52,-0.04,497913.0,381576098.0,2.07,7.74,7.58,7.72,7.72,0.86,3.63,132.78,2.95,10532092785.0,10532092785.0,0.0,0.0,43.55,5.21
4839,000880,潍柴重机,32.47,-0.52,-0.17,201888.0,655432339.2,3.62,33.2,32.02,32.87,32.64,0.68,8.89,60.46,7.32,15061171835.0,7371560196.0,0.06,0.28,22.9,18.85
4840,002028,思源电气,227.87,-0.52,-1.19,76564.0,1741423113.06,3.27,231.5,224.0,229.42,229.06,0.7,1.26,56.28,11.5,177986251850.0,138879698979.0,-0.01,0.02,51.91,47.4
4841,603585,苏利股份,20.97,-0.52,-0.11,33830.0,71110831.0,1.94,21.29,20.88,21.1,21.08,0.66,1.85,21.11,1.54,3919119515.0,3831989165.0,0.05,0.0,18.07,11.19
4842,300037,新宙邦,55.46,-0.52,-0.29,132931.0,742836637.63,3.09,56.85,55.13,56.01,55.75,0.94,2.47,37.97,3.86,41694359418.0,29860706204.0,0.04,0.11,13.28,5.84
4843,600868,梅雁吉祥,3.84,-0.52,-0.02,736805.0,284116665.0,2.59,3.91,3.81,3.87,3.86,0.67,3.88,-177.21,3.76,7288890927.0,7288890927.0,0.0,0.0,10.98,14.97
4844,601992,金隅集团,1.89,-0.53,-0.01,778398.0,147480763.0,2.11,1.92,1.88,1.91,1.9,0.77,0.93,-10.62,0.5,20180987443.0,15751559119.0,0.0,-0.53,13.86,13.17
4845,600226,亨通股份,5.68,-0.53,-0.03,550592.0,314099553.0,2.98,5.82,5.65,5.77,5.71,0.74,1.85,67.16,4.68,16894485352.0,16894485352.0,0.0,0.0,35.24,6.57
4846,001979,招商蛇口,9.37,-0.53,-0.05,639603.0,600145280.61,1.91,9.5,9.32,9.47,9.42,1.18,0.76,25.37,0.86,84480221442.0,78839397562.0,0.0,0.21,-0.53,8.45
4847,002941,新疆交建,16.6,-0.54,-0.09,179720.0,301478716.33,3.0,17.1,16.6,16.74,16.69,0.91,2.46,20.22,2.58,12113869455.0,12113869455.0,-0.12,0.0,2.22,4.73
4848,600986,浙文互联,11.13,-0.54,-0.06,1098970.0,1228921888.0,3.49,11.45,11.06,11.26,11.19,0.97,7.39,98.05,3.17,16554473310.0,16554473310.0,0.0,0.09,27.2,42.33
4849,000523,红棉股份,3.68,-0.54,-0.02,253762.0,93807487.0,1.62,3.73,3.67,3.73,3.7,0.66,1.91,77.59,3.57,6754523936.0,4876589367.0,0.27,0.0,6.36,-2.39
4850,600872,中炬高新,18.49,-0.54,-0.1,95010.0,175958325.0,2.15,18.79,18.39,18.65,18.59,0.78,1.23,28.42,2.53,14394635626.0,14255567196.0,-0.05,-0.05,6.39,5.36
4851,300094,国联水产,3.68,-0.54,-0.02,543397.0,199723184.4,1.62,3.71,3.65,3.67,3.7,0.64,4.92,-3.89,4.03,4151655491.0,4068304028.0,0.0,0.0,-5.64,3.37
4852,002601,龙佰集团,19.79,-0.55,-0.11,312027.0,615893672.35,2.81,20.12,19.56,19.9,19.9,0.74,1.57,21.13,2.01,47184269028.0,39334659135.0,-0.15,-0.2,11.18,1.07
4853,000959,首钢股份,5.4,-0.55,-0.03,280988.0,151550029.33,3.5,5.52,5.33,5.43,5.43,0.91,0.37,32.94,0.83,41876823798.0,40622477486.0,-0.18,0.19,21.62,10.2
4854,920001,纬达光电,19.79,-0.55,-0.11,70459.0,138541218.01,5.93,20.38,19.2,19.45,19.9,1.0,7.94,-155.09,4.26,3040856277.0,1755195286.0,0.1,0.35,-0.55,1.59
4855,600578,京能电力,5.47,-0.55,-0.03,367035.0,201104608.0,2.55,5.55,5.41,5.51,5.5,0.72,0.55,8.66,1.54,36619576952.0,36619576952.0,-0.18,0.0,16.63,7.25
4856,600789,鲁抗医药,8.94,-0.56,-0.05,155007.0,138540748.0,1.11,9.01,8.91,9.0,8.99,0.73,1.72,49.63,2.03,9343996615.0,8034106510.0,0.11,0.0,-8.96,-1.11
4857,000877,天山股份,5.28,-0.56,-0.03,154187.0,81860264.28,2.07,5.39,5.28,5.32,5.31,0.82,0.22,-23.85,0.46,37543396144.0,37543388224.0,0.0,-0.19,-7.53,-0.75
4858,600579,中化装备,8.93,-0.56,-0.05,85581.0,76743277.0,2.12,9.09,8.9,9.05,8.98,0.61,1.73,-122.56,2.69,4407854778.0,4407854778.0,0.0,0.0,4.08,7.59
4859,600642,申能股份,8.95,-0.56,-0.05,310951.0,277958338.0,1.89,9.02,8.85,8.93,9.0,0.64,0.64,9.91,1.19,43802010415.0,43799627746.0,0.34,0.11,8.62,15.04
4860,601988,中国银行,5.33,-0.56,-0.03,2038706.0,1085779417.0,0.75,5.35,5.31,5.35,5.36,0.63,0.1,7.25,0.64,1717392154969.0,1123380194129.0,0.0,0.19,-7.63,-6.98
4861,002136,安 纳 达,14.12,-0.56,-0.08,106112.0,149754673.04,2.39,14.28,13.94,14.2,14.2,0.48,4.95,-49.11,2.69,3036082400.0,3028115331.0,-0.14,-0.28,14.89,16.31
4862,000713,国投丰乐,7.15,-0.56,-0.04,218774.0,156640386.36,2.09,7.24,7.09,7.15,7.19,0.5,3.56,-47.19,2.3,5707269239.0,4390207107.0,0.28,0.14,4.84,8.01
4863,300575,中旗股份,6.88,-0.58,-0.04,125960.0,86668285.5,1.88,6.97,6.84,6.95,6.92,0.76,3.68,-17.78,1.66,3281707712.0,2357832526.0,0.0,0.15,14.67,18.01
4864,601880,辽港股份,1.71,-0.58,-0.01,1130978.0,194046645.0,1.74,1.73,1.7,1.72,1.72,0.45,0.61,23.25,1.0,40307721934.0,31486317576.0,-0.58,0.0,5.56,6.88
4865,600739,辽宁成大,12.04,-0.58,-0.07,135692.0,163578126.0,1.73,12.18,11.97,12.12,12.11,0.81,0.89,10.12,0.63,18417706185.0,18417706185.0,-0.08,0.08,3.88,7.69
4866,000820,*ST节能,3.36,-0.59,-0.02,45313.0,15195457.24,1.48,3.38,3.33,3.35,3.38,1.22,1.53,-194.64,14.59,2172425401.0,997808707.0,0.0,0.3,3.7,-0.88
4867,600795,国电电力,5.04,-0.59,-0.03,2790067.0,1404252081.0,2.37,5.09,4.97,5.08,5.07,1.02,1.56,9.95,1.47,89891520173.0,89891520173.0,0.2,0.0,-12.2,0.0
4868,300498,温氏股份,16.94,-0.59,-0.1,507482.0,862745384.87,2.29,17.19,16.8,16.92,17.04,0.57,0.85,21.53,2.68,112717527835.0,100836050147.0,0.0,-0.24,-0.94,0.36
4869,600839,四川长虹,9.92,-0.6,-0.06,1170598.0,1162056083.0,2.3,10.07,9.84,10.03,9.98,0.87,2.54,34.08,2.96,45793142682.0,45780389620.0,0.1,0.1,7.71,9.01
4870,600638,新黄浦,6.66,-0.6,-0.04,81617.0,54468937.0,2.39,6.77,6.61,6.74,6.7,0.77,1.21,24.58,0.97,4484822595.0,4484822595.0,-0.45,-0.3,15.03,2.94
4871,600461,洪城环境,9.92,-0.6,-0.06,70546.0,70127572.0,1.4,10.02,9.88,9.98,9.98,0.74,0.55,10.24,1.32,12738821389.0,12738821389.0,-0.2,-0.1,-0.2,7.01
4872,002382,蓝帆医疗,6.63,-0.6,-0.04,242025.0,160561007.34,2.4,6.73,6.57,6.7,6.67,0.84,2.42,-17.51,0.87,6677325311.0,6628051980.0,0.15,0.0,21.43,18.39
4873,920006,晟楠科技,26.61,-0.6,-0.16,20402.0,54190201.28,2.99,26.88,26.08,26.08,26.77,0.42,4.27,303.29,7.52,2402542392.0,1271881150.0,0.04,0.19,0.38,-1.0
4874,300712,永福股份,31.43,-0.6,-0.19,111222.0,352955755.29,3.32,32.37,31.32,31.67,31.62,1.0,5.96,119.19,4.58,5894571880.0,5869238514.0,0.0,-0.06,10.98,19.37
4875,300144,宋城演艺,8.23,-0.6,-0.05,399576.0,330322648.41,2.66,8.4,8.18,8.29,8.28,0.75,1.69,21.5,2.58,21601119198.0,19413086493.0,0.0,-0.12,3.52,0.49
4876,001360,南矿集团,24.54,-0.61,-0.15,26612.0,65581817.0,2.79,25.11,24.42,24.93,24.69,0.58,3.25,66.72,3.53,5006160000.0,2006909323.0,0.08,0.16,43.26,13.87
4877,920171,志晟信息,21.14,-0.61,-0.13,13369.0,28465075.44,3.1,21.66,21.0,21.41,21.27,0.82,1.98,442.45,9.7,2118930588.0,1426889328.0,0.0,-0.14,9.93,-9.66
4878,300478,杭州高新,26.28,-0.61,-0.16,26630.0,70683865.9,2.95,26.98,26.2,26.4,26.44,0.56,2.1,-150.64,64.81,3328966440.0,3328966440.0,0.08,0.23,-11.16,-18.64
4879,603399,永杉锂业,11.23,-0.62,-0.07,158103.0,178773469.0,2.92,11.49,11.16,11.38,11.3,0.61,3.09,-26.43,3.47,5753023988.0,5753023988.0,0.0,0.0,3.69,8.08
4880,300021,大禹节水,4.84,-0.62,-0.03,287624.0,139741991.32,1.44,4.9,4.83,4.88,4.87,0.64,3.3,335.04,1.96,4948258550.0,4224057781.0,0.0,0.0,4.99,5.22
4881,600283,钱江水利,9.55,-0.62,-0.06,99834.0,95095035.0,1.66,9.61,9.45,9.61,9.61,1.29,1.83,21.84,1.72,5355877776.0,5196796655.0,0.1,0.21,2.25,4.37
4882,688356,键凯科技,105.46,-0.63,-0.67,10919.0,116658307.0,3.84,109.08,105.0,106.2,106.13,0.93,1.8,100.9,4.85,6396222822.0,6396222822.0,0.05,0.13,27.99,28.3
4883,001335,信凯科技,44.2,-0.63,-0.28,14949.0,66591800.67,2.72,45.26,44.05,44.88,44.48,0.89,6.38,48.48,4.31,4143288552.0,1035822138.0,0.05,0.02,1.89,-10.38
4884,600008,首创环保,3.16,-0.63,-0.02,901337.0,285931887.0,2.2,3.21,3.14,3.18,3.18,0.79,1.23,12.13,1.11,23196266539.0,23196266539.0,-0.32,-0.32,5.69,6.76
4885,600731,湖南海利,7.71,-0.64,-0.05,120888.0,93184479.0,1.93,7.81,7.66,7.79,7.76,0.78,2.23,16.31,1.36,4307904027.0,4176373347.0,0.13,0.26,11.42,13.88
4886,601117,中国化学,9.12,-0.65,-0.06,1228442.0,1120306107.0,2.51,9.24,9.01,9.05,9.18,0.72,2.02,9.87,0.85,55692795397.0,55523174341.0,-0.11,0.0,21.44,22.75
4887,002758,浙农股份,10.74,-0.65,-0.07,113111.0,121305848.89,2.31,10.89,10.64,10.8,10.81,0.87,2.18,19.18,1.17,5571938839.0,5565525180.0,0.0,0.09,7.72,6.65
4888,600885,宏发股份,32.06,-0.65,-0.21,344351.0,1108584951.0,2.42,32.62,31.84,32.55,32.27,1.04,2.23,25.32,4.63,49615873675.0,49615873675.0,-0.03,0.09,14.79,5.46
4889,600802,福建水泥,6.14,-0.65,-0.04,101534.0,62509289.0,1.78,6.23,6.12,6.23,6.18,0.81,2.22,-278.9,2.54,2813645176.0,2813645176.0,-0.16,0.0,-25.39,-6.4
4890,300633,开立医疗,25.68,-0.66,-0.17,42671.0,109846556.82,2.36,26.16,25.55,26.07,25.85,1.28,0.99,248.7,3.56,11112054560.0,11112054560.0,0.04,0.12,-3.93,-2.8
4891,002210,飞马国际,3.01,-0.66,-0.02,468741.0,141943489.1,2.31,3.07,3.0,3.04,3.03,0.82,1.76,419.14,8.41,8010310650.0,7995332589.0,0.0,0.0,-18.87,-16.39
4892,920227,美登科技,67.75,-0.66,-0.45,6674.0,45584790.66,2.89,69.5,67.53,69.49,68.2,1.1,3.77,60.53,6.34,2638286625.0,1200409202.0,0.16,-0.1,14.6,13.11
4893,002857,三晖电气,25.21,-0.67,-0.17,95844.0,242672561.9,2.92,25.74,25.0,25.7,25.38,0.98,7.49,-86.28,6.25,3293283140.0,3226880000.0,-0.08,0.04,33.32,21.55
4894,002809,红墙股份,13.41,-0.67,-0.09,166775.0,223571364.96,3.33,13.65,13.2,13.39,13.5,1.08,11.99,-334.69,1.82,2837722458.0,1865578817.0,0.15,-0.07,20.59,25.44
4895,603838,*ST四通,8.94,-0.67,-0.06,25571.0,22820371.0,4.89,9.25,8.81,9.0,9.0,0.9,0.8,-59.71,3.06,2860943040.0,2860943040.0,-0.11,-0.67,16.86,19.52
4896,001289,龙源电力,17.69,-0.67,-0.12,144420.0,256260741.33,3.54,18.13,17.5,17.8,17.81,1.12,0.29,25.25,1.95,147885147941.0,89191815361.0,0.06,-0.06,13.47,17.62
4897,603599,广信股份,14.8,-0.67,-0.1,209221.0,306987290.0,4.09,14.96,14.35,14.51,14.9,0.93,2.3,19.41,1.35,13471986306.0,13471986306.0,0.07,0.14,29.26,28.92
4898,300781,因赛集团,39.92,-0.67,-0.27,88686.0,356578829.6,3.73,41.08,39.58,40.8,40.19,1.27,7.32,179.52,9.81,6553879573.0,4836988197.0,0.0,0.05,12.77,14.78
4899,601339,百隆东方,7.26,-0.68,-0.05,121014.0,87261991.0,2.33,7.3,7.13,7.29,7.31,0.62,0.81,14.85,1.19,10886870940.0,10886870940.0,0.0,0.28,34.69,25.39
4900,600581,八一钢铁,2.89,-0.69,-0.02,253192.0,73108142.0,2.41,2.93,2.86,2.92,2.91,0.72,1.65,-5.81,-9.3,4430074844.0,4430074844.0,0.0,0.35,-15.99,-13.47
4901,002385,大北农,4.23,-0.7,-0.03,1885782.0,801162192.22,2.11,4.29,4.2,4.26,4.26,0.59,5.35,53.08,2.09,18189332330.0,14906849462.0,0.0,0.24,6.02,5.75
4902,301668,昊创瑞通,59.58,-0.7,-0.42,43118.0,252735402.24,3.38,59.62,57.59,59.23,60.0,1.1,18.71,53.26,6.27,6553800000.0,1373203772.0,0.2,0.39,20.61,25.41
4903,300187,永清环保,5.67,-0.7,-0.04,162638.0,92748554.0,1.93,5.77,5.66,5.73,5.71,0.63,2.53,27.79,3.24,3660677676.0,3640884567.0,0.0,0.18,8.62,16.43
4904,000531,穗恒运Ａ,7.1,-0.7,-0.05,199314.0,141512535.3,3.08,7.22,7.0,7.09,7.15,0.94,2.19,12.63,1.06,7393949457.0,6459192965.0,-0.14,0.0,8.73,10.76
4905,301213,观想科技,82.42,-0.7,-0.58,36781.0,301506352.38,3.7,83.58,80.51,80.53,83.0,0.47,7.11,6480.92,8.4,6593599918.0,4262024659.0,0.05,0.38,28.98,19.36
4906,920682,球冠电缆,9.9,-0.7,-0.07,59343.0,58627694.87,2.21,10.0,9.78,9.9,9.97,0.64,3.15,33.75,2.77,3212352000.0,1862905988.0,0.0,0.1,5.77,7.84
4907,600019,宝钢股份,7.0,-0.71,-0.05,1760501.0,1235225446.0,1.7,7.1,6.98,7.07,7.05,1.1,0.81,14.37,0.75,152474593243.0,152474593243.0,-0.14,0.0,-3.71,-6.04
4908,601096,宏盛华源,7.01,-0.71,-0.05,1535919.0,1088951930.0,5.81,7.36,6.95,7.07,7.06,0.98,9.35,49.7,4.09,18752837167.0,11517265552.0,0.0,0.29,68.92,68.92
4909,300286,安科瑞,33.04,-0.72,-0.24,129195.0,430416366.8,4.93,34.42,32.78,33.4,33.28,0.86,6.22,32.33,3.71,8285925001.0,6864887784.0,0.18,0.55,46.52,43.15
4910,300803,指南针,108.04,-0.72,-0.78,172946.0,1882891491.75,3.63,111.33,107.38,110.0,108.82,0.95,2.86,289.06,23.62,65881918497.0,65400845223.0,-0.01,-0.02,-11.31,-17.39
4911,600773,西藏城投,16.4,-0.73,-0.12,280179.0,466641074.0,4.66,17.08,16.31,16.81,16.52,0.65,2.94,-104.04,3.31,15606024586.0,15606024586.0,0.06,0.12,31.94,32.36
4912,000600,建投能源,9.51,-0.73,-0.07,349676.0,333464911.25,2.92,9.7,9.42,9.5,9.58,0.84,3.21,8.12,1.46,17148758916.0,10366383831.0,-0.11,0.0,17.7,12.81
4913,600023,浙能电力,5.46,-0.73,-0.04,771615.0,422174114.0,2.0,5.52,5.41,5.5,5.5,0.63,0.58,8.81,0.98,73211680810.0,73211680810.0,0.0,-0.18,5.61,10.3
4914,003023,彩虹集团,24.62,-0.73,-0.18,76850.0,188236316.43,2.06,24.8,24.29,24.67,24.8,1.0,7.31,44.53,1.68,2593510192.0,2587614047.0,0.12,0.2,4.86,8.65
4915,600863,华能蒙电,5.36,-0.74,-0.04,768867.0,411002940.0,2.22,5.4,5.28,5.34,5.4,0.84,1.18,14.27,2.02,41996616042.0,34984118667.0,0.19,0.0,10.97,19.64
4916,000506,招金黄金,20.12,-0.74,-0.15,285395.0,577952710.15,2.71,20.59,20.04,20.59,20.27,0.51,3.07,170.63,29.19,18691837351.0,18685584055.0,0.0,0.0,71.38,54.06
4917,301266,宇邦新材,49.88,-0.74,-0.37,59510.0,298356011.36,3.92,51.2,49.23,50.06,50.25,1.06,5.7,77.99,3.04,5485773869.0,5204063500.0,-0.16,-0.16,35.1,37.22
4918,601026,道生天合,21.42,-0.74,-0.16,94929.0,204375642.0,2.73,21.76,21.17,21.65,21.58,0.81,8.86,69.01,5.76,14124348000.0,2295875197.0,-0.14,-0.09,5.88,7.05
4919,600540,新赛股份,5.35,-0.74,-0.04,243408.0,130784374.0,2.6,5.44,5.3,5.39,5.39,0.44,4.19,-49.37,7.13,3110366736.0,3110366736.0,-0.19,0.0,13.35,17.07
4920,600794,保税科技,3.99,-0.75,-0.03,274843.0,109517932.0,1.49,4.02,3.96,4.02,4.02,0.6,2.29,61.27,1.82,4788607106.0,4788607106.0,0.25,0.5,4.45,2.31
4921,603123,翠微股份,13.2,-0.75,-0.1,355121.0,469255061.0,3.38,13.5,13.05,13.44,13.3,0.53,5.44,-25.42,5.77,10543323978.0,8610042527.0,0.15,0.23,19.24,-21.48
4922,300170,汉得信息,26.58,-0.75,-0.2,2433698.0,6500270685.96,9.6,28.33,25.76,27.0,26.78,2.35,24.91,140.31,4.91,27170799268.0,25971514931.0,0.0,0.15,48.0,40.49
4923,002753,永东股份,7.89,-0.75,-0.06,82315.0,64920997.75,2.64,8.05,7.84,7.96,7.95,0.92,3.39,51.88,1.29,3382255186.0,1915772841.0,0.38,0.25,6.48,10.66
4924,002391,长青股份,6.54,-0.76,-0.05,89418.0,58426861.84,3.03,6.67,6.47,6.59,6.59,0.78,1.93,60.93,1.0,4248335277.0,3035350104.0,0.15,0.15,11.22,10.29
4925,002339,积成电子,13.11,-0.76,-0.1,754769.0,993794113.89,3.33,13.46,13.02,13.12,13.21,0.82,15.76,-65.09,3.83,6608649712.0,6276984148.0,-0.08,0.15,66.58,48.64
4926,600027,华电国际,5.15,-0.77,-0.04,1161154.0,600285583.0,2.31,5.23,5.11,5.2,5.19,0.74,1.26,6.97,1.23,59800637048.0,47460738234.0,-0.19,0.0,-1.9,3.83
4927,601919,中远海控,15.4,-0.77,-0.12,1189997.0,1840738052.0,2.64,15.67,15.26,15.3,15.52,0.38,0.95,6.53,1.03,235815388824.0,193365604524.0,-0.06,-0.13,2.46,1.45
4928,000539,粤电力Ａ,5.14,-0.77,-0.04,395754.0,204226563.03,2.51,5.23,5.1,5.18,5.18,1.06,1.55,34.66,1.15,26986459688.0,13134688661.0,0.0,0.0,11.74,16.29
4929,603071,物产环能,14.19,-0.77,-0.11,35036.0,49763300.0,1.82,14.3,14.04,14.18,14.3,0.8,0.63,13.12,1.4,7917373532.0,7917373532.0,0.0,-0.14,7.5,8.16
4930,600732,爱旭股份,15.17,-0.78,-0.12,563190.0,847215384.0,2.62,15.25,14.85,15.22,15.29,0.76,3.11,-45.26,4.96,32118681332.0,27435269410.0,0.2,0.2,15.27,13.21
4931,300788,中信出版,38.38,-0.78,-0.3,63128.0,244125299.0,2.84,39.31,38.21,39.14,38.68,0.61,3.32,34.03,3.22,7298015146.0,7298015146.0,0.13,0.05,35.62,40.07
4932,600011,华能国际,7.52,-0.79,-0.06,1105706.0,834379618.0,2.77,7.67,7.46,7.58,7.58,0.84,1.01,5.97,1.77,118049662060.0,82702778591.0,-0.13,0.0,-5.17,0.8
4933,600113,浙江东日,57.42,-0.79,-0.46,32244.0,186875049.0,3.23,58.99,57.12,58.36,57.88,0.87,0.78,167.87,9.34,24183963817.0,23624377207.0,-0.09,0.05,6.77,-9.1
4934,603070,万控智造,17.39,-0.8,-0.14,130112.0,226765327.0,3.99,17.9,17.2,17.3,17.53,0.8,3.24,86.96,3.24,6973390000.0,6973390000.0,0.23,0.17,34.91,34.18
4935,002219,新里程,2.48,-0.8,-0.02,844713.0,210462158.03,2.4,2.53,2.47,2.52,2.5,0.64,2.58,-163.79,4.27,8400706747.0,8114668426.0,-0.4,0.0,8.77,16.43
4936,002121,科陆电子,9.82,-0.81,-0.08,824013.0,805806896.83,3.13,9.92,9.61,9.8,9.9,0.79,5.89,52.76,22.02,16309219876.0,13747238007.0,0.1,0.0,33.42,27.53
4937,000932,华菱钢铁,6.14,-0.81,-0.05,636008.0,392524619.66,3.39,6.33,6.12,6.23,6.19,0.95,0.93,12.57,0.76,42075020242.0,42075020242.0,-0.32,0.0,9.64,9.25
4938,920261,一诺威,15.91,-0.81,-0.13,21214.0,33705522.89,1.37,16.02,15.8,15.85,16.04,0.77,1.24,24.35,2.81,4631922021.0,2718287570.0,0.06,0.19,8.97,5.85
4939,603706,东方环宇,20.84,-0.81,-0.17,31144.0,64693459.0,2.62,21.01,20.46,21.0,21.01,0.45,1.64,21.42,2.38,3946735760.0,3946735760.0,0.05,0.1,3.84,7.42
4940,300988,津荣天宇,28.25,-0.81,-0.23,55770.0,157778494.82,2.49,28.76,28.05,28.48,28.48,0.98,5.23,33.83,3.11,3963400335.0,3013423178.0,0.07,0.11,20.26,24.18
4941,002311,海大集团,54.32,-0.82,-0.45,61017.0,331350376.26,2.08,54.97,53.83,54.31,54.77,0.63,0.37,16.36,3.58,90374898370.0,90308157179.0,-0.13,-0.11,-1.95,-1.91
4942,600590,泰豪科技,16.85,-0.82,-0.14,973501.0,1634565056.0,3.59,17.13,16.52,16.88,16.99,1.18,11.54,219.91,4.49,14370855288.0,14214146463.0,0.12,0.42,89.97,79.06
4943,000966,长源电力,4.86,-0.82,-0.04,780560.0,380796732.7,2.86,4.96,4.82,4.87,4.9,0.96,2.39,37.18,1.23,16917830178.0,15851000905.0,0.0,0.21,13.82,13.82
4944,603233,大参林,19.29,-0.82,-0.16,61638.0,118902852.0,3.19,19.7,19.08,19.57,19.45,1.31,0.54,15.24,3.12,21968379212.0,21968379212.0,0.16,0.21,7.65,9.48
4945,600582,天地科技,6.07,-0.82,-0.05,404907.0,246132370.0,1.31,6.14,6.06,6.12,6.12,0.78,0.98,8.05,0.98,25121234574.0,25121234574.0,0.0,-0.16,2.19,4.12
4946,300335,迪森股份,7.14,-0.83,-0.06,566344.0,398729063.81,2.78,7.16,6.96,7.03,7.2,0.66,14.74,38.32,1.76,3405868450.0,2742910711.0,0.0,-0.14,20.0,23.96
4947,600649,城投控股,4.8,-0.83,-0.04,458669.0,221110472.0,2.27,4.89,4.78,4.86,4.84,0.92,1.83,41.39,0.56,12021603686.0,12021603686.0,0.0,0.21,9.34,7.87
4948,300360,炬华科技,18.96,-0.84,-0.16,218097.0,412501619.26,1.88,19.11,18.75,19.1,19.12,0.97,4.36,15.24,2.31,9748987909.0,9485245038.0,-0.05,0.11,19.62,9.03
4949,688065,凯赛生物,54.3,-0.84,-0.46,60841.0,329054946.0,2.99,54.98,53.34,53.49,54.76,0.76,1.04,69.23,2.21,39166035814.0,31677427518.0,0.07,0.09,19.52,9.04
4950,601121,宝地矿业,8.28,-0.84,-0.07,197803.0,165071387.0,3.59,8.52,8.22,8.35,8.35,0.85,5.21,49.07,2.11,7588852809.0,3146400000.0,0.12,0.0,9.96,12.2
4951,920556,雅达股份,11.71,-0.85,-0.1,122100.0,141830448.66,5.0,11.99,11.4,11.88,11.81,1.09,10.39,68.19,3.58,1889000992.0,1375910526.0,0.09,0.17,20.72,16.4
4952,601398,工商银行,7.04,-0.85,-0.06,2713752.0,1911897927.0,0.99,7.09,7.02,7.08,7.1,0.77,0.1,6.97,0.66,2509100049907.0,1898069976275.0,0.0,0.0,-11.0,-11.22
4953,002982,湘佳股份,15.15,-0.85,-0.13,103774.0,157644586.9,2.16,15.39,15.06,15.13,15.28,0.79,7.99,103.31,1.94,3078388600.0,1967619582.0,0.07,0.0,8.45,10.26
4954,002286,保龄宝,10.54,-0.85,-0.09,91129.0,96166973.5,1.32,10.64,10.5,10.53,10.63,0.5,2.47,22.45,1.82,4011180185.0,3895079450.0,0.0,-0.09,18.29,17.9
4955,600150,中国船舶,37.0,-0.86,-0.32,803308.0,3000448270.0,2.71,37.96,36.95,37.6,37.32,0.66,1.07,35.69,1.97,278447987656.0,278447987656.0,0.0,0.03,10.45,11.24
4956,000818,航锦科技,24.1,-0.86,-0.21,709026.0,1703608480.5,4.2,24.68,23.66,24.32,24.31,1.4,10.77,785.4,6.89,15906000940.0,15862895680.0,-0.04,-0.08,20.14,24.87
